date,exercise_name,order,weight,rep
10/29/2020 6:21,Lateral Raise (Dumbbell),4,17.63698097,12
10/29/2020 6:21,Chest Press (Machine),1,209.4391491,10
10/29/2020 6:21,Chest Press (Machine),2,209.4391491,9
10/29/2020 6:21,Triceps Extension (Dumbbell),1,66.13867866,15
10/29/2020 6:21,Triceps Extension (Dumbbell),2,66.13867866,15
10/31/2020 5:38,Chin Up,1,44.09245244,5
10/31/2020 5:38,Chin Up,2,44.09245244,4
10/31/2020 5:38,Chin Up,3,0,10
10/31/2020 5:38,Chin Up,4,0,9
10/31/2020 5:38,Chin Up,5,0,4
10/31/2020 5:38,Seated Row (Cable),1,220.4622622,12
10/31/2020 5:38,Seated Row (Cable),2,220.4622622,12
10/31/2020 5:38,Seated Row (Cable),3,220.4622622,12
10/31/2020 5:38,Leg Extension (Machine),1,240.3038658,12
10/31/2020 5:38,Leg Extension (Machine),2,240.3038658,12
10/31/2020 5:38,Leg Extension (Machine),3,240.3038658,11
10/31/2020 5:38,Lying Leg Curl (Machine),1,90.3895275,12
10/31/2020 5:38,Lying Leg Curl (Machine),2,90.3895275,12
10/31/2020 5:38,Lying Leg Curl (Machine),3,90.3895275,11
10/31/2020 5:38,Lat Pulldown (Machine),1,198.416036,12
10/31/2020 5:38,Lat Pulldown (Machine),2,198.416036,12
10/31/2020 5:38,Lat Pulldown (Machine),3,198.416036,10
10/31/2020 5:38,Reverse Fly (Machine),1,110.2311311,15
10/31/2020 5:38,Reverse Fly (Machine),2,110.2311311,13
10/31/2020 5:38,Bicep Curl (Barbell),1,55.11556555,12
10/31/2020 5:38,Bicep Curl (Barbell),2,55.11556555,11
11/2/2020 4:36,Bench Press (Barbell),1,44.09245244,8
11/2/2020 4:36,Bench Press (Barbell),2,110.2311311,8
11/2/2020 4:36,Bench Press (Barbell),3,154.3235835,5
11/2/2020 4:36,Bench Press (Barbell),4,187.3929229,10
11/2/2020 4:36,Bench Press (Barbell),5,187.3929229,9
11/2/2020 4:36,Bench Press (Barbell),6,187.3929229,7
11/2/2020 4:36,Bench Press (Barbell),7,187.3929229,7
11/2/2020 4:36,Chest Fly,1,141.0958478,12
11/2/2020 4:36,Chest Fly,2,141.0958478,12
11/2/2020 4:36,Chest Fly,3,141.0958478,11
11/2/2020 4:36,Overhead Press (Barbell),1,121.2542442,6
11/2/2020 4:36,Overhead Press (Barbell),2,121.2542442,6
11/2/2020 4:36,Overhead Press (Barbell),3,121.2542442,5
11/2/2020 4:36,Overhead Press (Barbell),4,121.2542442,4
11/2/2020 4:36,Lateral Raise (Dumbbell),1,26.45547146,15
11/2/2020 4:36,Lateral Raise (Dumbbell),2,26.45547146,15
11/2/2020 4:36,Lateral Raise (Dumbbell),3,26.45547146,15
11/2/2020 4:36,Lateral Raise (Dumbbell),4,17.63698097,12
11/2/2020 4:36,Chest Press (Machine),1,209.4391491,10
11/2/2020 4:36,Chest Press (Machine),2,209.4391491,8
11/3/2020 5:18,Chin Up,1,44.09245244,5
11/3/2020 5:18,Chin Up,2,44.09245244,5
11/3/2020 5:18,Chin Up,3,44.09245244,5
11/3/2020 5:18,Chin Up,4,44.09245244,4
11/3/2020 5:18,Seated Row (Cable),1,224.8715074,12
11/3/2020 5:18,Seated Row (Cable),2,224.8715074,12
11/3/2020 5:18,Seated Row (Cable),3,224.8715074,12
11/3/2020 5:18,Lat Pulldown (Single Arm),1,110.2311311,12
11/3/2020 5:18,Lat Pulldown (Single Arm),2,110.2311311,10
11/3/2020 5:18,Leg Extension (Machine),1,240.3038658,12
11/3/2020 5:18,Leg Extension (Machine),2,240.3038658,12
11/3/2020 5:18,Leg Extension (Machine),3,240.3038658,12
11/3/2020 5:18,Lying Leg Curl (Machine),1,90.3895275,12
11/3/2020 5:18,Lying Leg Curl (Machine),2,90.3895275,12
11/3/2020 5:18,Lying Leg Curl (Machine),3,90.3895275,11
11/3/2020 5:18,Reverse Fly (Machine),1,110.2311311,15
11/3/2020 5:18,Reverse Fly (Machine),2,110.2311311,15
11/3/2020 5:18,Bicep Curl (Dumbbell),1,26.45547146,12
11/3/2020 5:18,Bicep Curl (Dumbbell),2,26.45547146,11
11/5/2020 4:48,Bench Press (Barbell),1,44.09245244,5
11/5/2020 4:48,Bench Press (Barbell),2,110.2311311,5
11/5/2020 4:48,Bench Press (Barbell),3,176.3698097,3
11/5/2020 4:48,Bench Press (Barbell),4,209.4391491,5
11/5/2020 4:48,Bench Press (Barbell),5,209.4391491,5
11/5/2020 4:48,Bench Press (Barbell),6,209.4391491,5
11/5/2020 4:48,Bench Press (Barbell),7,209.4391491,5
11/5/2020 4:48,Chest Fly,1,141.0958478,12
11/5/2020 4:48,Chest Fly,2,141.0958478,12
11/5/2020 4:48,Chest Fly,3,141.0958478,12
11/5/2020 4:48,Overhead Press (Barbell),1,121.2542442,6
11/5/2020 4:48,Overhead Press (Barbell),2,121.2542442,6
11/5/2020 4:48,Overhead Press (Barbell),3,121.2542442,6
11/5/2020 4:48,Overhead Press (Barbell),4,121.2542442,4
11/5/2020 4:48,Lateral Raise (Dumbbell),1,26.45547146,15
11/5/2020 4:48,Lateral Raise (Dumbbell),2,26.45547146,15
11/5/2020 4:48,Lateral Raise (Dumbbell),3,26.45547146,15
11/5/2020 4:48,Lateral Raise (Dumbbell),4,17.63698097,15
11/5/2020 4:48,Chest Press (Machine),1,209.4391491,10
11/5/2020 4:48,Chest Press (Machine),2,209.4391491,10
11/5/2020 4:48,Triceps Extension (Dumbbell),1,74.95716914,15
11/5/2020 4:48,Triceps Extension (Dumbbell),2,74.95716914,13
11/6/2020 5:27,Chin Up,1,0,10
11/6/2020 5:27,Chin Up,2,0,9
11/6/2020 5:27,Chin Up,3,0,8
11/6/2020 5:27,Chin Up,4,0,8
11/6/2020 5:27,Seated Row (Cable),1,224.8715074,12
11/6/2020 5:27,Seated Row (Cable),2,224.8715074,12
11/6/2020 5:27,Seated Row (Cable),3,224.8715074,12
11/6/2020 5:27,Leg Extension (Machine),1,244.713111,12
11/6/2020 5:27,Leg Extension (Machine),2,244.713111,12
11/6/2020 5:27,Leg Extension (Machine),3,244.713111,12
11/6/2020 5:27,Lying Leg Curl (Machine),1,90.3895275,12
11/6/2020 5:27,Lying Leg Curl (Machine),2,90.3895275,12
11/6/2020 5:27,Lying Leg Curl (Machine),3,90.3895275,12
11/6/2020 5:27,Lat Pulldown (Machine),1,198.416036,12
11/6/2020 5:27,Lat Pulldown (Machine),2,198.416036,12
11/6/2020 5:27,Lat Pulldown (Machine),3,198.416036,11
11/6/2020 5:27,Reverse Fly (Machine),1,114.6403763,15
11/6/2020 5:27,Reverse Fly (Machine),2,110.2311311,12
11/6/2020 5:27,Bicep Curl (Barbell),1,55.11556555,12
11/6/2020 5:27,Bicep Curl (Barbell),2,55.11556555,10
11/9/2020 2:59,Bench Press (Barbell),1,44.09245244,8
11/9/2020 2:59,Bench Press (Barbell),2,110.2311311,8
11/9/2020 2:59,Bench Press (Barbell),3,154.3235835,5
11/9/2020 2:59,Bench Press (Barbell),4,187.3929229,10
11/9/2020 2:59,Bench Press (Barbell),5,187.3929229,9
11/9/2020 2:59,Bench Press (Barbell),6,187.3929229,8
11/9/2020 2:59,Bench Press (Barbell),7,187.3929229,7
11/9/2020 2:59,Chest Fly,1,141.0958478,12
11/9/2020 2:59,Chest Fly,2,141.0958478,12
11/9/2020 2:59,Chest Fly,3,141.0958478,11
11/9/2020 2:59,Overhead Press (Barbell),1,121.2542442,6
11/9/2020 2:59,Overhead Press (Barbell),2,121.2542442,6
11/9/2020 2:59,Overhead Press (Barbell),3,121.2542442,6
11/9/2020 2:59,Overhead Press (Barbell),4,121.2542442,5
11/9/2020 2:59,Lateral Raise (Dumbbell),1,26.45547146,15
11/9/2020 2:59,Lateral Raise (Dumbbell),2,26.45547146,15
11/9/2020 2:59,Lateral Raise (Dumbbell),3,26.45547146,15
11/9/2020 2:59,Lateral Raise (Dumbbell),4,17.63698097,15
11/9/2020 2:59,Chest Press (Machine),1,209.4391491,10
11/9/2020 2:59,Chest Press (Machine),2,209.4391491,9
11/9/2020 2:59,Triceps Extension,1,70.5479239,15
11/9/2020 2:59,Triceps Extension,2,70.5479239,13
11/11/2020 4:30,Chin Up,1,44.09245244,5
11/11/2020 4:30,Chin Up,2,44.09245244,5
11/11/2020 4:30,Chin Up,3,44.09245244,5
11/11/2020 4:30,Chin Up,4,44.09245244,3
11/11/2020 4:30,Seated Row (Cable),1,229.2807527,12
11/11/2020 4:30,Seated Row (Cable),2,229.2807527,12
11/11/2020 4:30,Seated Row (Cable),3,229.2807527,12
11/11/2020 4:30,Lat Pulldown (Single Arm),1,110.2311311,12
11/11/2020 4:30,Lat Pulldown (Single Arm),2,110.2311311,11
11/11/2020 4:30,Lat Pulldown (Single Arm),3,110.2311311,10
11/11/2020 4:30,Leg Extension (Machine),1,244.713111,13
11/11/2020 4:30,Leg Extension (Machine),2,244.713111,13
11/11/2020 4:30,Leg Extension (Machine),3,244.713111,12
11/11/2020 4:30,Lying Leg Curl (Machine),1,94.79877274,12
11/11/2020 4:30,Lying Leg Curl (Machine),2,94.79877274,10
11/11/2020 4:30,Lying Leg Curl (Machine),3,94.79877274,9
11/11/2020 4:30,Reverse Fly (Machine),1,114.6403763,15
11/11/2020 4:30,Reverse Fly (Machine),2,114.6403763,14
11/11/2020 4:30,Bicep Curl (Dumbbell),1,26.45547146,12
11/11/2020 4:30,Bicep Curl (Dumbbell),2,26.45547146,12
11/11/2020 4:30,Bicep Curl (Dumbbell),3,26.45547146,10
11/12/2020 5:08,Bench Press (Barbell),1,44.09245244,5
11/12/2020 5:08,Bench Press (Barbell),2,110.2311311,5
11/12/2020 5:08,Bench Press (Barbell),3,176.3698097,3
11/12/2020 5:08,Bench Press (Barbell),4,209.4391491,5
11/12/2020 5:08,Bench Press (Barbell),5,209.4391491,5
11/12/2020 5:08,Bench Press (Barbell),6,209.4391491,4
11/12/2020 5:08,Bench Press (Barbell),7,209.4391491,4
11/12/2020 5:08,Chest Fly,1,141.0958478,12
11/12/2020 5:08,Chest Fly,2,141.0958478,12
11/12/2020 5:08,Chest Fly,3,141.0958478,11
11/12/2020 5:08,Overhead Press (Barbell),1,121.2542442,6
11/12/2020 5:08,Overhead Press (Barbell),2,121.2542442,6
11/12/2020 5:08,Overhead Press (Barbell),3,121.2542442,5
11/12/2020 5:08,Overhead Press (Barbell),4,121.2542442,5
11/12/2020 5:08,Lateral Raise (Dumbbell),1,26.45547146,15
11/12/2020 5:08,Lateral Raise (Dumbbell),2,26.45547146,15
11/12/2020 5:08,Lateral Raise (Dumbbell),3,26.45547146,15
11/12/2020 5:08,Lateral Raise (Dumbbell),4,17.63698097,15
11/12/2020 5:08,Chest Press (Machine),1,209.4391491,9
11/12/2020 5:08,Chest Press (Machine),2,209.4391491,10
11/12/2020 5:08,Triceps Extension (Dumbbell),1,74.95716914,14
11/12/2020 5:08,Triceps Extension (Dumbbell),2,74.95716914,13
11/14/2020 3:24,Chin Up,1,0,10
11/14/2020 3:24,Chin Up,2,0,10
11/14/2020 3:24,Chin Up,3,0,9
11/14/2020 3:24,Chin Up,4,0,9
11/14/2020 3:24,Seated Row (Cable),1,229.2807527,12
11/14/2020 3:24,Seated Row (Cable),2,229.2807527,12
11/14/2020 3:24,Seated Row (Cable),3,229.2807527,12
11/14/2020 3:24,Leg Extension (Machine),1,244.713111,13
11/14/2020 3:24,Leg Extension (Machine),2,244.713111,12
11/14/2020 3:24,Leg Extension (Machine),3,244.713111,12
11/14/2020 3:24,Lying Leg Curl (Machine),1,94.79877274,12
11/14/2020 3:24,Lying Leg Curl (Machine),2,94.79877274,11
11/14/2020 3:24,Lying Leg Curl (Machine),3,90.3895275,10
11/14/2020 3:24,Lat Pulldown (Machine),1,169.7559419,13
11/14/2020 3:24,Lat Pulldown (Machine),2,174.1651871,12
11/14/2020 3:24,Reverse Fly (Machine),1,114.6403763,15
11/14/2020 3:24,Reverse Fly (Machine),2,114.6403763,14
11/14/2020 3:24,Bicep Curl (Barbell),1,55.11556555,15
11/16/2020 4:02,Bench Press (Barbell),1,44.09245244,8
11/16/2020 4:02,Bench Press (Barbell),2,110.2311311,8
11/16/2020 4:02,Bench Press (Barbell),3,154.3235835,5
11/16/2020 4:02,Bench Press (Barbell),4,187.3929229,10
11/16/2020 4:02,Bench Press (Barbell),5,187.3929229,9
11/16/2020 4:02,Bench Press (Barbell),6,187.3929229,8
11/16/2020 4:02,Bench Press (Barbell),7,187.3929229,5
11/16/2020 4:02,Chest Fly,1,141.0958478,12
11/16/2020 4:02,Chest Fly,2,123.4588668,11
11/16/2020 4:02,Overhead Press (Barbell),1,110.2311311,6
11/16/2020 4:02,Overhead Press (Barbell),2,110.2311311,6
11/16/2020 4:02,Overhead Press (Barbell),3,110.2311311,6
11/16/2020 4:02,Lateral Raise (Dumbbell),1,22.04622622,15
11/16/2020 4:02,Lateral Raise (Dumbbell),2,22.04622622,15
11/16/2020 4:02,Chest Press (Machine),1,176.3698097,10
11/16/2020 4:02,Chest Press (Machine),2,176.3698097,10
11/16/2020 4:02,Triceps Extension,1,59.52481079,15
11/17/2020 4:32,Chin Up,1,22.04622622,5
11/17/2020 4:32,Chin Up,2,22.04622622,5
11/17/2020 4:32,Chin Up,3,22.04622622,5
11/17/2020 4:32,Seated Row (Cable),1,200.6206586,12
11/17/2020 4:32,Seated Row (Cable),2,200.6206586,12
11/17/2020 4:32,Lat Pulldown (Single Arm),1,154.3235835,12
11/17/2020 4:32,Lat Pulldown (Single Arm),2,154.3235835,12
11/17/2020 4:32,Leg Extension (Machine),1,213.8483943,12
11/17/2020 4:32,Leg Extension (Machine),2,213.8483943,12
11/17/2020 4:32,Lying Leg Curl (Machine),1,79.36641439,12
11/17/2020 4:32,Lying Leg Curl (Machine),2,79.36641439,12
11/17/2020 4:32,Reverse Fly (Machine),1,99.20801798,15
11/17/2020 4:32,Reverse Fly (Machine),2,99.20801798,15
11/19/2020 3:56,Bench Press (Barbell),1,187.3929229,5
11/19/2020 3:56,Bench Press (Barbell),2,187.3929229,5
11/19/2020 3:56,Bench Press (Barbell),3,187.3929229,5
11/19/2020 3:56,Chest Fly,1,127.8681121,12
11/19/2020 3:56,Chest Fly,2,127.8681121,12
11/23/2020 3:46,Bench Press (Barbell),1,44.09245244,8
11/23/2020 3:46,Bench Press (Barbell),2,110.2311311,8
11/23/2020 3:46,Bench Press (Barbell),3,154.3235835,5
11/23/2020 3:46,Bench Press (Barbell),4,187.3929229,10
11/23/2020 3:46,Bench Press (Barbell),5,187.3929229,9
11/23/2020 3:46,Bench Press (Barbell),6,187.3929229,7
11/23/2020 3:46,Bench Press (Barbell),7,187.3929229,6
11/23/2020 3:46,Chest Fly,1,141.0958478,12
11/23/2020 3:46,Chest Fly,2,141.0958478,12
11/23/2020 3:46,Chest Fly,3,141.0958478,10
11/23/2020 3:46,Overhead Press (Barbell),1,121.2542442,6
11/23/2020 3:46,Overhead Press (Barbell),2,121.2542442,6
11/23/2020 3:46,Overhead Press (Barbell),3,121.2542442,6
11/23/2020 3:46,Overhead Press (Barbell),4,121.2542442,4
11/23/2020 3:46,Lateral Raise (Dumbbell),1,26.45547146,15
11/23/2020 3:46,Lateral Raise (Dumbbell),2,26.45547146,15
11/23/2020 3:46,Lateral Raise (Dumbbell),3,26.45547146,15
11/23/2020 3:46,Chest Press (Machine),1,209.4391491,10
11/23/2020 3:46,Chest Press (Machine),2,209.4391491,10
11/23/2020 3:46,Triceps Extension,1,70.5479239,15
11/23/2020 3:46,Triceps Extension,2,70.5479239,12
11/24/2020 4:10,Chin Up,1,44.09245244,5
11/24/2020 4:10,Chin Up,2,44.09245244,5
11/24/2020 4:10,Chin Up,3,44.09245244,5
11/24/2020 4:10,Chin Up,4,44.09245244,4
11/24/2020 4:10,Seated Row (Cable),1,229.2807527,12
11/24/2020 4:10,Seated Row (Cable),2,229.2807527,12
11/24/2020 4:10,Seated Row (Cable),3,229.2807527,11
11/24/2020 4:10,Lat Pulldown (Single Arm),1,110.2311311,12
11/24/2020 4:10,Lat Pulldown (Single Arm),2,110.2311311,11
11/24/2020 4:10,Lat Pulldown (Single Arm),3,110.2311311,10
11/24/2020 4:10,Leg Extension (Machine),1,244.713111,13
11/24/2020 4:10,Leg Extension (Machine),2,244.713111,13
11/24/2020 4:10,Leg Extension (Machine),3,244.713111,12
11/24/2020 4:10,Lying Leg Curl (Machine),1,94.79877274,12
11/24/2020 4:10,Lying Leg Curl (Machine),2,94.79877274,11
11/24/2020 4:10,Lying Leg Curl (Machine),3,94.79877274,10
11/24/2020 4:10,Reverse Fly (Machine),1,114.6403763,15
11/24/2020 4:10,Reverse Fly (Machine),2,114.6403763,14
11/24/2020 4:10,Bicep Curl (Dumbbell),1,26.45547146,12
11/24/2020 4:10,Bicep Curl (Dumbbell),2,26.45547146,11
11/26/2020 3:33,Bench Press (Barbell),1,44.09245244,5
11/26/2020 3:33,Bench Press (Barbell),2,110.2311311,5
11/26/2020 3:33,Bench Press (Barbell),3,176.3698097,3
11/26/2020 3:33,Bench Press (Barbell),4,209.4391491,5
11/26/2020 3:33,Bench Press (Barbell),5,198.416036,5
11/26/2020 3:33,Bench Press (Barbell),6,198.416036,5
11/26/2020 3:33,Bench Press (Barbell),7,198.416036,5
11/26/2020 3:33,Chest Fly,1,141.0958478,12
11/26/2020 3:33,Chest Fly,2,141.0958478,12
11/26/2020 3:33,Chest Fly,3,141.0958478,10
11/26/2020 3:33,Overhead Press (Barbell),1,121.2542442,6
11/26/2020 3:33,Overhead Press (Barbell),2,121.2542442,6
11/26/2020 3:33,Overhead Press (Barbell),3,121.2542442,6
11/26/2020 3:33,Overhead Press (Barbell),4,121.2542442,5
11/26/2020 3:33,Lateral Raise (Dumbbell),1,26.45547146,15
11/26/2020 3:33,Lateral Raise (Dumbbell),2,26.45547146,15
11/26/2020 3:33,Lateral Raise (Dumbbell),3,26.45547146,15
11/26/2020 3:33,Lateral Raise (Dumbbell),4,17.63698097,15
11/26/2020 3:33,Chest Press (Machine),1,209.4391491,10
11/26/2020 3:33,Chest Press (Machine),2,209.4391491,8
11/27/2020 3:53,Chin Up,1,0,12
11/27/2020 3:53,Chin Up,2,0,10
11/27/2020 3:53,Chin Up,3,0,8
11/27/2020 3:53,Chin Up,4,0,7
11/27/2020 3:53,Seated Row (Cable),1,229.2807527,11
11/27/2020 3:53,Seated Row (Cable),2,220.4622622,12
11/27/2020 3:53,Seated Row (Cable),3,220.4622622,11
11/27/2020 3:53,Leg Extension (Machine),1,244.713111,13
11/27/2020 3:53,Leg Extension (Machine),2,244.713111,13
11/27/2020 3:53,Leg Extension (Machine),3,244.713111,13
11/27/2020 3:53,Lying Leg Curl (Machine),1,94.79877274,12
11/27/2020 3:53,Lying Leg Curl (Machine),2,94.79877274,11
11/27/2020 3:53,Lying Leg Curl (Machine),3,90.3895275,11
11/27/2020 3:53,Lat Pulldown (Machine),1,174.1651871,12
11/27/2020 3:53,Lat Pulldown (Machine),2,174.1651871,11
11/27/2020 3:53,Lat Pulldown (Machine),3,174.1651871,10
11/27/2020 3:53,Reverse Fly (Machine),1,114.6403763,12
11/27/2020 3:53,Reverse Fly (Machine),2,110.2311311,14
11/27/2020 3:53,Bicep Curl (Barbell),1,55.11556555,12
11/27/2020 3:53,Bicep Curl (Barbell),2,55.11556555,10
11/30/2020 4:02,Bench Press (Barbell),1,44.09245244,5
11/30/2020 4:02,Bench Press (Barbell),2,110.2311311,5
11/30/2020 4:02,Bench Press (Barbell),3,176.3698097,3
11/30/2020 4:02,Bench Press (Barbell),4,198.416036,6
11/30/2020 4:02,Bench Press (Barbell),5,198.416036,6
11/30/2020 4:02,Bench Press (Barbell),6,198.416036,6
11/30/2020 4:02,Bench Press (Barbell),7,198.416036,5
11/30/2020 4:02,Chest Fly,1,141.0958478,12
11/30/2020 4:02,Chest Fly,2,141.0958478,12
11/30/2020 4:02,Chest Fly,3,141.0958478,11
11/30/2020 4:02,Overhead Press (Barbell),1,121.2542442,6
11/30/2020 4:02,Overhead Press (Barbell),2,121.2542442,6
11/30/2020 4:02,Overhead Press (Barbell),3,121.2542442,6
11/30/2020 4:02,Overhead Press (Barbell),4,121.2542442,5
11/30/2020 4:02,Lateral Raise (Dumbbell),1,26.45547146,15
11/30/2020 4:02,Lateral Raise (Dumbbell),2,26.45547146,15
11/30/2020 4:02,Lateral Raise (Dumbbell),3,26.45547146,15
11/30/2020 4:02,Lateral Raise (Dumbbell),4,17.63698097,15
11/30/2020 4:02,Chest Press (Machine),1,209.4391491,10
11/30/2020 4:02,Chest Press (Machine),2,209.4391491,9
11/30/2020 4:02,Triceps Pushdown (Cable - Straight Bar),1,70.5479239,15
11/30/2020 4:02,Triceps Pushdown (Cable - Straight Bar),2,70.5479239,12
12/1/2020 2:42,Chin Up,1,44.09245244,5
12/1/2020 2:42,Chin Up,2,44.09245244,5
12/1/2020 2:42,Chin Up,3,44.09245244,5
12/1/2020 2:42,Chin Up,4,44.09245244,5
12/1/2020 2:42,Chin Up,5,0,4
12/1/2020 2:42,Seated Row (Cable),1,229.2807527,11
12/1/2020 2:42,Seated Row (Cable),2,200.6206586,11
12/1/2020 2:42,Seated Row (Cable),3,189.5975455,12
12/1/2020 2:42,Lat Pulldown (Single Arm),1,110.2311311,12
12/1/2020 2:42,Lat Pulldown (Single Arm),2,110.2311311,11
12/1/2020 2:42,Lat Pulldown (Single Arm),3,110.2311311,10
12/1/2020 2:42,Leg Extension (Machine),1,244.713111,13
12/1/2020 2:42,Leg Extension (Machine),2,244.713111,13
12/1/2020 2:42,Leg Extension (Machine),3,244.713111,12
12/1/2020 2:42,Lying Leg Curl (Machine),1,94.79877274,12
12/1/2020 2:42,Lying Leg Curl (Machine),2,94.79877274,12
12/1/2020 2:42,Lying Leg Curl (Machine),3,90.3895275,11
12/1/2020 2:42,Reverse Fly (Machine),1,114.6403763,12
12/1/2020 2:42,Reverse Fly (Machine),2,110.2311311,14
12/1/2020 2:42,Bicep Curl (Dumbbell),1,26.45547146,12
12/1/2020 2:42,Bicep Curl (Dumbbell),2,26.45547146,11
12/3/2020 2:58,Bench Press (Barbell),1,44.09245244,8
12/3/2020 2:58,Bench Press (Barbell),2,110.2311311,8
12/3/2020 2:58,Bench Press (Barbell),3,154.3235835,5
12/3/2020 2:58,Bench Press (Barbell),4,176.3698097,11
12/3/2020 2:58,Bench Press (Barbell),5,176.3698097,10
12/3/2020 2:58,Bench Press (Barbell),6,176.3698097,8
12/3/2020 2:58,Chest Fly,1,141.0958478,11
12/3/2020 2:58,Chest Fly,2,141.0958478,11
12/3/2020 2:58,Chest Fly,3,141.0958478,10
12/3/2020 2:58,Overhead Press (Barbell),1,121.2542442,6
12/3/2020 2:58,Overhead Press (Barbell),2,121.2542442,6
12/3/2020 2:58,Overhead Press (Barbell),3,121.2542442,4
12/3/2020 2:58,Overhead Press (Barbell),4,110.2311311,8
12/3/2020 2:58,Lateral Raise (Dumbbell),1,22.04622622,20
12/3/2020 2:58,Lateral Raise (Dumbbell),2,22.04622622,20
12/3/2020 2:58,Lateral Raise (Dumbbell),3,22.04622622,20
12/3/2020 2:58,Chest Press (Machine),1,209.4391491,8
12/3/2020 2:58,Chest Press (Machine),2,209.4391491,9
12/3/2020 2:58,Chest Press (Machine),3,209.4391491,8
12/3/2020 2:58,Triceps Extension,1,74.95716914,15
12/3/2020 2:58,Triceps Extension,2,74.95716914,11
12/4/2020 3:14,Chin Up,1,0,12
12/4/2020 3:14,Chin Up,2,0,11
12/4/2020 3:14,Chin Up,3,0,10
12/4/2020 3:14,Chin Up,4,0,8
12/4/2020 3:14,Seated Row (Cable),1,194.0067907,12
12/4/2020 3:14,Seated Row (Cable),2,194.0067907,12
12/4/2020 3:14,Seated Row (Cable),3,194.0067907,12
12/4/2020 3:14,Leg Extension (Machine),1,244.713111,13
12/4/2020 3:14,Leg Extension (Machine),2,244.713111,13
12/4/2020 3:14,Leg Extension (Machine),3,244.713111,12
12/4/2020 3:14,Lying Leg Curl (Machine),1,94.79877274,12
12/4/2020 3:14,Lying Leg Curl (Machine),2,94.79877274,11
12/4/2020 3:14,Lying Leg Curl (Machine),3,94.79877274,9
12/4/2020 3:14,Lat Pulldown (Machine),1,198.416036,12
12/4/2020 3:14,Lat Pulldown (Machine),2,198.416036,12
12/4/2020 3:14,Lat Pulldown (Machine),3,198.416036,11
12/4/2020 3:14,Reverse Fly (Machine),1,114.6403763,15
12/4/2020 3:14,Reverse Fly (Machine),2,114.6403763,15
12/4/2020 3:14,Bicep Curl (Barbell),1,55.11556555,12
12/4/2020 3:14,Bicep Curl (Barbell),2,55.11556555,12
12/7/2020 3:38,Bench Press (Barbell),1,44.09245244,5
12/7/2020 3:38,Bench Press (Barbell),2,110.2311311,5
12/7/2020 3:38,Bench Press (Barbell),3,176.3698097,3
12/7/2020 3:38,Bench Press (Barbell),4,198.416036,6
12/7/2020 3:38,Bench Press (Barbell),5,198.416036,6
12/7/2020 3:38,Bench Press (Barbell),6,198.416036,6
12/7/2020 3:38,Bench Press (Barbell),7,198.416036,5
12/7/2020 3:38,Chest Fly,1,141.0958478,12
12/7/2020 3:38,Chest Fly,2,141.0958478,10
12/7/2020 3:38,Chest Fly,3,130.0727347,11
12/7/2020 3:38,Overhead Press (Barbell),1,121.2542442,6
12/7/2020 3:38,Overhead Press (Barbell),2,121.2542442,6
12/7/2020 3:38,Overhead Press (Barbell),3,121.2542442,5
12/7/2020 3:38,Overhead Press (Barbell),4,121.2542442,5
12/7/2020 3:38,Lateral Raise (Dumbbell),1,22.04622622,20
12/7/2020 3:38,Lateral Raise (Dumbbell),2,22.04622622,20
12/7/2020 3:38,Lateral Raise (Dumbbell),3,22.04622622,20
12/7/2020 3:38,Lateral Raise (Dumbbell),4,13.22773573,15
12/7/2020 3:38,Triceps Pushdown (Cable - Straight Bar),1,70.5479239,12
